text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,flow
"In a room with sloped ceilings, two individuals are packing, surrounded by cardboard boxes and vintage suitcases, with disheveled bedding and a single plant adding life to the space.",/datadrive/videos-popular/4278207.mp4,362,3840,2160,/datadrive4/grounded_sam2_output_v100/4278207/masks_images,4278207,0,361,4.1064066886901855
A person in a white shirt and black pants performs a dynamic pose on a tranquil beach with a calm sea and clear sky in the background.,/datadrive/videos-popular/4736795.mp4,556,4096,2160,/datadrive4/grounded_sam2_output_v100/4736795/masks_images,4736795,0,555,4.636720180511475
 city buildings and skyscrapers,/datadrive/videos-popular/4616324.mp4,345,1920,1080,/datadrive4/grounded_sam2_output_v100/4616324/masks_images,4616324,0,344,4.893927574157715
 a man picking fruit from a tree,/datadrive/videos-popular/4576509.mp4,658,2560,1440,/datadrive4/grounded_sam2_output_v100/4576509/masks_images,4576509,0,657,5.719592571258545
 digital video of sun over sea behind cliff,/datadrive/videos-popular/4652966.mp4,120,1080,1920,/datadrive4/grounded_sam2_output_v100/4652966/masks_images,4652966,0,119,2.8647046089172363
"A machine with metal components and levers is processing and packaging a product, possibly food, in a factory setting.",/datadrive/videos-popular/4821938.mp4,773,2160,4096,/datadrive4/grounded_sam2_output_v100/4821938/masks_images,4821938,0,772,3.7146477699279785
"A person in a plaid shirt strolls through a city street lined with classic architecture and parked cars, under an overcast sky.",/datadrive/videos-popular/4935711.mp4,444,4096,2160,/datadrive4/grounded_sam2_output_v100/4935711/masks_images,4935711,0,443,7.19928789138794
 building house bicycle cyclist,/datadrive/videos-popular/4605489.mp4,1032,2160,4096,/datadrive4/grounded_sam2_output_v100/4605489/masks_images,4605489,0,1031,4.426418304443359
A spoon scoops granola with nuts and seeds from a black bowl into a white bowl filled with yellow custard.,/datadrive/videos-popular/4926170.mp4,396,4096,2160,/datadrive4/grounded_sam2_output_v100/4926170/masks_images,4926170,0,395,23.973957061767575
"A person sits at a wooden table with crossed legs, wearing white socks and brown pants, in a room with a wood floor.",/datadrive/videos-popular/4841396.mp4,270,1920,1080,/datadrive4/grounded_sam2_output_v100/4841396/masks_images,4841396,0,269,11.359883308410645
 woman with headphones dancing,/datadrive/videos-popular/4316088.mp4,842,3840,2160,/datadrive4/grounded_sam2_output_v100/4316088/masks_images,4316088,0,841,2.43023419380188
 an aerial footage of a moving speed boat,/datadrive/videos-popular/4553733.mp4,1176,3840,2160,/datadrive4/grounded_sam2_output_v100/4553733/masks_images,4553733,0,1175,3.6590192317962646
"A selection of cheeses, fruits, nuts, and crackers arranged on a wooden board and white linen, accompanied by wildflowers.",/datadrive/videos-popular/4873815.mp4,594,4096,2160,/datadrive4/grounded_sam2_output_v100/4873815/masks_images,4873815,0,593,5.256171703338623
 woman blogger beauty indoors,/datadrive/videos-popular/4620935.mp4,434,4096,2160,/datadrive4/grounded_sam2_output_v100/4620935/masks_images,4620935,0,433,11.225133895874023
A person in athletic wear stands in a cozy room adorned with modern furnishings and decorative plants.,/datadrive/videos-popular/4259065.mp4,742,3840,2160,/datadrive4/grounded_sam2_output_v100/4259065/masks_images,4259065,0,741,11.33040714263916
 men working in a warehouse,/datadrive/videos-popular/4281236.mp4,248,3840,2160,/datadrive4/grounded_sam2_output_v100/4281236/masks_images,4281236,0,247,2.20768666267395
 a wooden toy blocks,/datadrive/videos-popular/4902050.mp4,242,1920,1080,/datadrive4/grounded_sam2_output_v100/4902050/masks_images,4902050,0,241,6.145490646362305
 woman wearing black underwear,/datadrive/videos-popular/4519575.mp4,60,1920,1080,/datadrive4/grounded_sam2_output_v100/4519575/masks_images,4519575,0,59,10.389779090881348
A white bowl filled with speckled quail eggs sits next to a bouquet of wilted pink roses on a linen surface.,/datadrive/videos-popular/4130787.mp4,146,1280,720,/datadrive4/grounded_sam2_output_v100/4130787/masks_images,4130787,0,145,7.412177562713623
"The vast expanse of lush green rolling hills stretches across the horizon, framed by a clear blue sky and dotted with patches of agricultural fields.",/datadrive/videos-popular/4200629.mp4,283,1920,1080,/datadrive4/grounded_sam2_output_v100/4200629/masks_images,4200629,0,282,4.407044410705566
 people on a motorbike driving along the seashore,/datadrive/videos-popular/4725063.mp4,141,1920,1080,/datadrive4/grounded_sam2_output_v100/4725063/masks_images,4725063,0,140,14.895395278930664
 people dancing on the brown soil,/datadrive/videos-popular/4570825.mp4,217,1920,1080,/datadrive4/grounded_sam2_output_v100/4570825/masks_images,4570825,0,216,18.22706794738769
 natural rock formations on a desert,/datadrive/videos-popular/4946072.mp4,331,1920,1080,/datadrive4/grounded_sam2_output_v100/4946072/masks_images,4946072,0,330,10.337029457092283
 plate kitchen cooking dish,/datadrive/videos-popular/4253139.mp4,770,2160,4096,/datadrive4/grounded_sam2_output_v100/4253139/masks_images,4253139,0,769,4.749005317687988
 family having fun dancing and singing,/datadrive/videos-popular/4890368.mp4,549,1920,1080,/datadrive4/grounded_sam2_output_v100/4890368/masks_images,4890368,0,548,2.787368059158325
 a person using grass cutter,/datadrive/videos-popular/4503127.mp4,1293,2560,1440,/datadrive4/grounded_sam2_output_v100/4503127/masks_images,4503127,0,1292,5.593237400054932
 person driving on a countryside road,/datadrive/videos-popular/4961030.mp4,325,3840,2160,/datadrive4/grounded_sam2_output_v100/4961030/masks_images,4961030,0,324,6.013044357299805
 person squeezing lime on a burrito,/datadrive/videos-popular/4961635.mp4,389,4096,2160,/datadrive4/grounded_sam2_output_v100/4961635/masks_images,4961635,0,388,3.749013185501098
 a romantic gay couple sharing food,/datadrive/videos-popular/4754642.mp4,405,3840,2160,/datadrive4/grounded_sam2_output_v100/4754642/masks_images,4754642,0,404,14.699049949645996
 top view of person putting her hand inside the nail lamp,/datadrive/videos-popular/4783782.mp4,328,3840,2160,/datadrive4/grounded_sam2_output_v100/4783782/masks_images,4783782,0,327,3.5198628902435303
 hands kitchen cooking indoors,/datadrive/videos-popular/4253147.mp4,732,4096,2160,/datadrive4/grounded_sam2_output_v100/4253147/masks_images,4253147,0,731,7.923916816711426
 a man with a moustache discussing ideas,/datadrive/videos-popular/4629688.mp4,337,3840,2160,/datadrive4/grounded_sam2_output_v100/4629688/masks_images,4629688,0,336,15.021406173706056
 a person holding a dual sim card holder slot,/datadrive/videos-popular/4201553.mp4,498,1920,1080,/datadrive4/grounded_sam2_output_v100/4201553/masks_images,4201553,0,497,2.0845720767974854
"A person with a towel wrapped around their head is standing inside a dimly lit room, touching their cheeks with both hands.",/datadrive/videos-popular/4612184.mp4,779,4096,2160,/datadrive4/grounded_sam2_output_v100/4612184/masks_images,4612184,0,778,2.580178737640381
 fishing tackle hands lake river,/datadrive/videos-popular/4828297.mp4,155,2160,4096,/datadrive4/grounded_sam2_output_v100/4828297/masks_images,4828297,0,154,5.629740715026856
 video of woman sunbathing,/datadrive/videos-popular/4728154.mp4,105,1080,1920,/datadrive4/grounded_sam2_output_v100/4728154/masks_images,4728154,0,104,4.277095317840576
A white sailboat moves through dark blue waters with its sail catching the wind.,/datadrive/videos-popular/4936486.mp4,883,2160,4096,/datadrive4/grounded_sam2_output_v100/4936486/masks_images,4936486,0,882,4.2499680519104
 a man sanding a wood,/datadrive/videos-popular/4480593.mp4,668,1920,1080,/datadrive4/grounded_sam2_output_v100/4480593/masks_images,4480593,0,667,6.916715621948242
"Two individuals in white dresses stand back-to-back, holding up a large, intricately patterned red and black scarf with floral designs.",/datadrive/videos-popular/4973065.mp4,1135,4096,2160,/datadrive4/grounded_sam2_output_v100/4973065/masks_images,4973065,0,1134,3.859117746353149
 person taking a sip of coffee,/datadrive/videos-popular/4834491.mp4,429,3840,2160,/datadrive4/grounded_sam2_output_v100/4834491/masks_images,4834491,0,428,4.350888729095459
 purple flowers on clear vase,/datadrive/videos-popular/4512892.mp4,303,3840,2160,/datadrive4/grounded_sam2_output_v100/4512892/masks_images,4512892,0,302,2.0631747245788574
 people dancing and having fun,/datadrive/videos-popular/4831959.mp4,914,1280,720,/datadrive4/grounded_sam2_output_v100/4831959/masks_images,4831959,0,913,15.162288665771484
"An old, weathered wooden structure stands in the foreground, with a blurred Ferris wheel visible in the background.",/datadrive/videos-popular/4169069.mp4,241,1920,1080,/datadrive4/grounded_sam2_output_v100/4169069/masks_images,4169069,0,240,35.022361755371094
A person in a white jacket adjusts the sail of a boat with a large suspension bridge towering in the background.,/datadrive/videos-popular/4935858.mp4,611,4096,2160,/datadrive4/grounded_sam2_output_v100/4935858/masks_images,4935858,0,610,10.150588035583496
A white cow sits on the sandy beach while people walk by in the background.,/datadrive/videos-popular/4440822.mp4,315,1920,1080,/datadrive4/grounded_sam2_output_v100/4440822/masks_images,4440822,0,314,4.753029823303223
 video of person riding bike during sunny day,/datadrive/videos-popular/4649767.mp4,345,1920,1080,/datadrive4/grounded_sam2_output_v100/4649767/masks_images,4649767,0,344,19.61434555053711
 a mother spending time with her children in the forest,/datadrive/videos-popular/5016643.mp4,420,2560,1440,/datadrive4/grounded_sam2_output_v100/5016643/masks_images,5016643,0,419,7.230690479278564
 a highway built across hills and valleys,/datadrive/videos-popular/4609535.mp4,320,3840,2160,/datadrive4/grounded_sam2_output_v100/4609535/masks_images,4609535,0,319,2.865391254425049
 a view from the airplane,/datadrive/videos-popular/4840443.mp4,364,3840,2160,/datadrive4/grounded_sam2_output_v100/4840443/masks_images,4840443,0,363,3.626133680343628
 a man closing his laptop,/datadrive/videos-popular/4333082.mp4,149,3840,2160,/datadrive4/grounded_sam2_output_v100/4333082/masks_images,4333082,0,148,6.797851085662842
 man making a skateboard in his workshop,/datadrive/videos-popular/4888604.mp4,607,4096,2160,/datadrive4/grounded_sam2_output_v100/4888604/masks_images,4888604,0,606,2.0198631286621094
A person is practicing a yoga pose on a mat in a modern room with decorative pillows and plants.,/datadrive/videos-popular/5041649.mp4,499,1080,1920,/datadrive4/grounded_sam2_output_v100/5041649/masks_images,5041649,0,498,14.084914207458496
 a person feeding the seagulls,/datadrive/videos-popular/4995542.mp4,542,1920,1080,/datadrive4/grounded_sam2_output_v100/4995542/masks_images,4995542,0,541,31.650672912597656
 two women talking to each other,/datadrive/videos-popular/4879978.mp4,292,3840,2160,/datadrive4/grounded_sam2_output_v100/4879978/masks_images,4879978,0,291,3.999617576599121
A vast field of swaying green grass stretches out towards distant mountains under a partly cloudy sky.,/datadrive/videos-popular/4507453.mp4,372,1920,1080,/datadrive4/grounded_sam2_output_v100/4507453/masks_images,4507453,0,371,3.355143785476685
 a couple walking on a bridge while holding hands,/datadrive/videos-popular/4918058.mp4,206,1920,1080,/datadrive4/grounded_sam2_output_v100/4918058/masks_images,4918058,0,205,6.009847164154053
 drone footage of people in the swimming pool,/datadrive/videos-popular/4491252.mp4,437,3840,2160,/datadrive4/grounded_sam2_output_v100/4491252/masks_images,4491252,0,436,2.8767244815826416
 bee in a sunflower,/datadrive/videos-popular/4996301.mp4,452,1920,1080,/datadrive4/grounded_sam2_output_v100/4996301/masks_images,4996301,0,451,3.870610475540161
 a boxer speed in throwing punches,/datadrive/videos-popular/4761714.mp4,336,4096,2160,/datadrive4/grounded_sam2_output_v100/4761714/masks_images,4761714,0,335,33.744293212890625
 a happy lesbian couple on a sofa,/datadrive/videos-popular/4647579.mp4,430,3840,2160,/datadrive4/grounded_sam2_output_v100/4647579/masks_images,4647579,0,429,3.1979401111602783
A person in a patterned dress and straw hat is delicately holding a small china cup in a sunlit room with antique decor.,/datadrive/videos-popular/4974744.mp4,1069,2160,4096,/datadrive4/grounded_sam2_output_v100/4974744/masks_images,4974744,0,1068,3.6629631519317623
Two individuals are attentively working at a desk with a computer displaying the homepage of 'Staff & Kitchen's Co.' offering financial services.,/datadrive/videos-popular/4629680.mp4,318,3840,2160,/datadrive4/grounded_sam2_output_v100/4629680/masks_images,4629680,0,317,3.900212526321411
"A child in a white shirt is captured mid-motion against a vivid red background, flashing a peace sign.",/datadrive/videos-popular/4720422.mp4,403,2160,4096,/datadrive4/grounded_sam2_output_v100/4720422/masks_images,4720422,0,402,33.132286071777344
 women talking to the waiter,/datadrive/videos-popular/4920214.mp4,355,1920,1080,/datadrive4/grounded_sam2_output_v100/4920214/masks_images,4920214,0,354,5.446343421936035
 person grabbing a towel,/datadrive/videos-popular/4327194.mp4,196,2160,4096,/datadrive4/grounded_sam2_output_v100/4327194/masks_images,4327194,0,195,2.938920736312866
 a woman drinking from a mug while looking outside,/datadrive/videos-popular/4334057.mp4,139,3840,2160,/datadrive4/grounded_sam2_output_v100/4334057/masks_images,4334057,0,138,3.2764222621917725
"A person is preparing a salad with tomatoes and cucumbers on a cutting board, while a bottle of wine and a glass are visible on a sunlit table.",/datadrive/videos-popular/4781515.mp4,631,2160,4096,/datadrive4/grounded_sam2_output_v100/4781515/masks_images,4781515,0,630,8.364485740661621
"A manicurist wearing a mask uses a nail file machine on a client's foot, sitting on a white pedicure chair.",/datadrive/videos-popular/4855930.mp4,415,1920,1080,/datadrive4/grounded_sam2_output_v100/4855930/masks_images,4855930,0,414,4.2586188316345215
 people walking in the parking lot,/datadrive/videos-popular/4609915.mp4,122,3840,2160,/datadrive4/grounded_sam2_output_v100/4609915/masks_images,4609915,0,121,14.359551429748535
 waves of a lake valley kissing the shore,/datadrive/videos-popular/4894230.mp4,334,1920,1080,/datadrive4/grounded_sam2_output_v100/4894230/masks_images,4894230,0,333,24.717500686645508
 vidoe of people applying paint on pavement,/datadrive/videos-popular/4808766.mp4,430,3840,2160,/datadrive4/grounded_sam2_output_v100/4808766/masks_images,4808766,0,429,3.5982463359832764
 a person playing with ribbon,/datadrive/videos-popular/4169212.mp4,26,1920,1080,/datadrive4/grounded_sam2_output_v100/4169212/masks_images,4169212,0,25,2.2894444465637207
 preparation gender diversity artist,/datadrive/videos-popular/4721757.mp4,606,4096,2160,/datadrive4/grounded_sam2_output_v100/4721757/masks_images,4721757,0,605,7.2533674240112305
 woman camera bedroom blogger,/datadrive/videos-popular/4626387.mp4,531,2160,4096,/datadrive4/grounded_sam2_output_v100/4626387/masks_images,4626387,0,530,6.1705002784729
"A industrial CNC milling machine with metal shavings scattered inside the protective enclosure, awaiting its next task.",/datadrive/videos-popular/4941354.mp4,414,1920,1080,/datadrive4/grounded_sam2_output_v100/4941354/masks_images,4941354,0,413,2.5328705310821533
