text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
 close up of rusty hooks and ropes,/datadrive3/pure_data/videos/4996577.mp4,246,1920,1080,/datadrive3/pure_data/masks/4996577,4996577,0,245,/datadrive3/pure_data/boxs/4996577
 men talking to each other,/datadrive3/pure_data/videos/4168107.mp4,357,1920,1080,/datadrive3/pure_data/masks/4168107,4168107,0,356,/datadrive3/pure_data/boxs/4168107
A small stream of water flows through a rocky creek bed surrounded by lush green vegetation and trees.,/datadrive3/pure_data/videos/4625128.mp4,588,1920,1080,/datadrive3/pure_data/masks/4625128,4625128,0,587,/datadrive3/pure_data/boxs/4625128
 drone footage of village near mountains,/datadrive3/pure_data/videos/4806359.mp4,1950,1920,1080,/datadrive3/pure_data/masks/4806359,4806359,0,1949,/datadrive3/pure_data/boxs/4806359
 people talking inside the recording studio,/datadrive3/pure_data/videos/4985364.mp4,465,606,1080,/datadrive3/pure_data/masks/4985364,4985364,0,464,/datadrive3/pure_data/boxs/4985364
 a woman reading a book,/datadrive3/pure_data/videos/4912362.mp4,280,1920,1080,/datadrive3/pure_data/masks/4912362,4912362,0,279,/datadrive3/pure_data/boxs/4912362
 video of man doing knee boxing exercises,/datadrive3/pure_data/videos/4812496.mp4,150,1920,1080,/datadrive3/pure_data/masks/4812496,4812496,0,149,/datadrive3/pure_data/boxs/4812496
 woman girl tree young,/datadrive3/pure_data/videos/4443686.mp4,222,1920,1080,/datadrive3/pure_data/masks/4443686,4443686,0,221,/datadrive3/pure_data/boxs/4443686
 hands female vertical hygiene,/datadrive3/pure_data/videos/4218347.mp4,274,606,1080,/datadrive3/pure_data/masks/4218347,4218347,0,273,/datadrive3/pure_data/boxs/4218347
 men couple sweet moments together,/datadrive3/pure_data/videos/4701060.mp4,250,1920,1080,/datadrive3/pure_data/masks/4701060,4701060,0,249,/datadrive3/pure_data/boxs/4701060
 group of people doing rock climbing,/datadrive3/pure_data/videos/4446316.mp4,95,1920,1080,/datadrive3/pure_data/masks/4446316,4446316,0,94,/datadrive3/pure_data/boxs/4446316
 man dribbling the basketball,/datadrive3/pure_data/videos/4742299.mp4,232,1920,1080,/datadrive3/pure_data/masks/4742299,4742299,0,231,/datadrive3/pure_data/boxs/4742299
 antelope on a wild,/datadrive3/pure_data/videos/4744002.mp4,495,1920,1080,/datadrive3/pure_data/masks/4744002,4744002,0,494,/datadrive3/pure_data/boxs/4744002
 video of couple laying in bed,/datadrive3/pure_data/videos/4649322.mp4,362,1920,1080,/datadrive3/pure_data/masks/4649322,4649322,0,361,/datadrive3/pure_data/boxs/4649322
 a man striking a heavy bag with his elbows,/datadrive3/pure_data/videos/4806535.mp4,98,1920,1080,/datadrive3/pure_data/masks/4806535,4806535,0,97,/datadrive3/pure_data/boxs/4806535
A person with long black hair is captured in a serene pose against a neutral background.,/datadrive3/pure_data/videos/4584684.mp4,298,1920,1080,/datadrive3/pure_data/masks/4584684,4584684,0,297,/datadrive3/pure_data/boxs/4584684
 bed bedroom standing home,/datadrive3/pure_data/videos/4153243.mp4,1286,1920,1012,/datadrive3/pure_data/masks/4153243,4153243,0,1285,/datadrive3/pure_data/boxs/4153243
 super 8 footage of a window view,/datadrive3/pure_data/videos/4970458.mp4,87,1920,1080,/datadrive3/pure_data/masks/4970458,4970458,0,86,/datadrive3/pure_data/boxs/4970458
 man holding a smartphone wearing skull mask,/datadrive3/pure_data/videos/4943175.mp4,120,1920,1080,/datadrive3/pure_data/masks/4943175,4943175,0,119,/datadrive3/pure_data/boxs/4943175
 woman glass plant flora,/datadrive3/pure_data/videos/4507768.mp4,229,568,1080,/datadrive3/pure_data/masks/4507768,4507768,0,228,/datadrive3/pure_data/boxs/4507768
 a man harvesting apples,/datadrive3/pure_data/videos/4844554.mp4,360,1920,1080,/datadrive3/pure_data/masks/4844554,4844554,0,359,/datadrive3/pure_data/boxs/4844554
 a father playing with her daughter with toys,/datadrive3/pure_data/videos/4820888.mp4,213,1920,1080,/datadrive3/pure_data/masks/4820888,4820888,0,212,/datadrive3/pure_data/boxs/4820888
 white dog playing in the meadow,/datadrive3/pure_data/videos/4411456.mp4,1397,1920,1080,/datadrive3/pure_data/masks/4411456,4411456,0,1396,/datadrive3/pure_data/boxs/4411456
 drone shot of beautiful island,/datadrive3/pure_data/videos/4146734.mp4,580,1920,1080,/datadrive3/pure_data/masks/4146734,4146734,0,579,/datadrive3/pure_data/boxs/4146734
 video of woman checking the inventory,/datadrive3/pure_data/videos/5043446.mp4,341,1920,1080,/datadrive3/pure_data/masks/5043446,5043446,0,340,/datadrive3/pure_data/boxs/5043446
 a sea of clouds,/datadrive3/pure_data/videos/4288017.mp4,747,1920,1080,/datadrive3/pure_data/masks/4288017,4288017,0,746,/datadrive3/pure_data/boxs/4288017
"A person in a light blue shirt holds a bundle of tree branches with leaves, creating a shadow on the white countertop.",/datadrive3/pure_data/videos/4269131.mp4,1399,568,1080,/datadrive3/pure_data/masks/4269131,4269131,0,1398,/datadrive3/pure_data/boxs/4269131
 a man washing his hands in the kitchen sink,/datadrive3/pure_data/videos/4326791.mp4,186,1920,1080,/datadrive3/pure_data/masks/4326791,4326791,0,185,/datadrive3/pure_data/boxs/4326791
"A red candle stands tall in the darkness, flickering with a warm and steady flame.",/datadrive3/pure_data/videos/4785259.mp4,324,606,1080,/datadrive3/pure_data/masks/4785259,4785259,0,323,/datadrive3/pure_data/boxs/4785259
 woman standing at the field on a windy day,/datadrive3/pure_data/videos/4734727.mp4,199,1280,720,/datadrive3/pure_data/masks/4734727,4734727,0,198,/datadrive3/pure_data/boxs/4734727
 couple relaxing outdoors,/datadrive3/pure_data/videos/4734319.mp4,211,1920,1080,/datadrive3/pure_data/masks/4734319,4734319,0,210,/datadrive3/pure_data/boxs/4734319
 a shot of a manor house with garden,/datadrive3/pure_data/videos/4207857.mp4,143,1920,1012,/datadrive3/pure_data/masks/4207857,4207857,0,142,/datadrive3/pure_data/boxs/4207857
 kids wearing face masks,/datadrive3/pure_data/videos/4555419.mp4,183,1920,1080,/datadrive3/pure_data/masks/4555419,4555419,0,182,/datadrive3/pure_data/boxs/4555419
 face mask close up isolated,/datadrive3/pure_data/videos/4206064.mp4,182,1920,1080,/datadrive3/pure_data/masks/4206064,4206064,0,181,/datadrive3/pure_data/boxs/4206064
A blurry image of a light blue curtain gently swaying in front of a sunlit window.,/datadrive3/pure_data/videos/5029367.mp4,292,1920,1080,/datadrive3/pure_data/masks/5029367,5029367,0,291,/datadrive3/pure_data/boxs/5029367
 woman doing a longboard trick,/datadrive3/pure_data/videos/5027078.mp4,304,568,1080,/datadrive3/pure_data/masks/5027078,5027078,0,303,/datadrive3/pure_data/boxs/5027078
"A cozy bar atmosphere is lit with colorful neon lights, where a patron, adorned in a scarf and hat, appears to dwell thoughtfully over a notebook.",/datadrive3/pure_data/videos/4352743.mp4,264,1920,1080,/datadrive3/pure_data/masks/4352743,4352743,0,263,/datadrive3/pure_data/boxs/4352743
"A person wearing an orange shirt is sitting behind a steering wheel, with their left arm outstretched and right arm bent at the elbow.",/datadrive3/pure_data/videos/5029731.mp4,320,1920,1080,/datadrive3/pure_data/masks/5029731,5029731,0,319,/datadrive3/pure_data/boxs/5029731
 man hands bookshop faceless,/datadrive3/pure_data/videos/4865387.mp4,575,568,1080,/datadrive3/pure_data/masks/4865387,4865387,0,574,/datadrive3/pure_data/boxs/4865387
 woman glass plant blonde,/datadrive3/pure_data/videos/4507876.mp4,353,568,1080,/datadrive3/pure_data/masks/4507876,4507876,0,352,/datadrive3/pure_data/boxs/4507876
 man woman sport exercise,/datadrive3/pure_data/videos/4258996.mp4,262,1920,1080,/datadrive3/pure_data/masks/4258996,4258996,0,261,/datadrive3/pure_data/boxs/4258996
 woman party hammock happy,/datadrive3/pure_data/videos/4684238.mp4,176,568,1080,/datadrive3/pure_data/masks/4684238,4684238,0,175,/datadrive3/pure_data/boxs/4684238
 close up shot of hands rubbing together,/datadrive3/pure_data/videos/4150957.mp4,130,1920,1080,/datadrive3/pure_data/masks/4150957,4150957,0,129,/datadrive3/pure_data/boxs/4150957
 food hands table chef,/datadrive3/pure_data/videos/4686856.mp4,421,1920,1012,/datadrive3/pure_data/masks/4686856,4686856,0,420,/datadrive3/pure_data/boxs/4686856
 a woman in corporate attire talking on the phone,/datadrive3/pure_data/videos/4992978.mp4,384,1920,1080,/datadrive3/pure_data/masks/4992978,4992978,0,383,/datadrive3/pure_data/boxs/4992978
 woman wearing sports bra drinking from a tumbler,/datadrive3/pure_data/videos/4945552.mp4,209,1920,1012,/datadrive3/pure_data/masks/4945552,4945552,0,208,/datadrive3/pure_data/boxs/4945552
 bird girl farm farmer,/datadrive3/pure_data/videos/4911810.mp4,405,568,1080,/datadrive3/pure_data/masks/4911810,4911810,0,404,/datadrive3/pure_data/boxs/4911810
 a man playing with his dog on a forest road,/datadrive3/pure_data/videos/4883392.mp4,336,1920,1080,/datadrive3/pure_data/masks/4883392,4883392,0,335,/datadrive3/pure_data/boxs/4883392
 video of woman making coffee,/datadrive3/pure_data/videos/4649692.mp4,315,1920,1080,/datadrive3/pure_data/masks/4649692,4649692,0,314,/datadrive3/pure_data/boxs/4649692
"A person in a beige beanie and light jacket sits at a white table, leaning towards an open laptop, with a black coat draped over the chair.",/datadrive3/pure_data/videos/4629089.mp4,469,1920,1080,/datadrive3/pure_data/masks/4629089,4629089,0,468,/datadrive3/pure_data/boxs/4629089
 woman and kids on the paddleboard,/datadrive3/pure_data/videos/5018487.mp4,678,1920,1080,/datadrive3/pure_data/masks/5018487,5018487,0,677,/datadrive3/pure_data/boxs/5018487
A close-up of a blurry hand turning a vintage brass faucet with water running into a golden sink.,/datadrive3/pure_data/videos/4423120.mp4,828,1920,1046,/datadrive3/pure_data/masks/4423120,4423120,0,827,/datadrive3/pure_data/boxs/4423120
 couple at the field with their pet dog,/datadrive3/pure_data/videos/4503633.mp4,537,1920,1012,/datadrive3/pure_data/masks/4503633,4503633,0,536,/datadrive3/pure_data/boxs/4503633
A person in casual attire performs a dance move with an industrial brick building in the background.,/datadrive3/pure_data/videos/4540324.mp4,244,1920,1080,/datadrive3/pure_data/masks/4540324,4540324,0,243,/datadrive3/pure_data/boxs/4540324
A person captures a selfie with their phone in front of a grand archway.,/datadrive3/pure_data/videos/4935664.mp4,500,1920,1012,/datadrive3/pure_data/masks/4935664,4935664,0,499,/datadrive3/pure_data/boxs/4935664
 a mother and and son hugging each other,/datadrive3/pure_data/videos/4769591.mp4,250,1920,1080,/datadrive3/pure_data/masks/4769591,4769591,0,249,/datadrive3/pure_data/boxs/4769591
 a scenic sunset in the field,/datadrive3/pure_data/videos/4602961.mp4,488,1920,1080,/datadrive3/pure_data/masks/4602961,4602961,0,487,/datadrive3/pure_data/boxs/4602961
 a man using a bandsaw in a factory,/datadrive3/pure_data/videos/4941369.mp4,190,1920,1080,/datadrive3/pure_data/masks/4941369,4941369,0,189,/datadrive3/pure_data/boxs/4941369
 car vehicle fix repair,/datadrive3/pure_data/videos/4482073.mp4,666,1920,1012,/datadrive3/pure_data/masks/4482073,4482073,0,665,/datadrive3/pure_data/boxs/4482073
 woman holding a white cup hugging man sitting on the chair,/datadrive3/pure_data/videos/4473248.mp4,623,606,1080,/datadrive3/pure_data/masks/4473248,4473248,0,622,/datadrive3/pure_data/boxs/4473248
"A person with a watch and bracelet is styling hair with a round brush, while the individual getting styled wears a protective cape.",/datadrive3/pure_data/videos/4800111.mp4,263,606,1080,/datadrive3/pure_data/masks/4800111,4800111,0,262,/datadrive3/pure_data/boxs/4800111
 alcohol bar barman drinks,/datadrive3/pure_data/videos/4667158.mp4,206,1920,1012,/datadrive3/pure_data/masks/4667158,4667158,0,205,/datadrive3/pure_data/boxs/4667158
 father and son playing with toy trucks,/datadrive3/pure_data/videos/4958361.mp4,254,1920,1080,/datadrive3/pure_data/masks/4958361,4958361,0,253,/datadrive3/pure_data/boxs/4958361
 person holding a flag,/datadrive3/pure_data/videos/4994040.mp4,269,1920,1080,/datadrive3/pure_data/masks/4994040,4994040,0,268,/datadrive3/pure_data/boxs/4994040
 footage of a docked speed boat,/datadrive3/pure_data/videos/4415858.mp4,805,1920,1080,/datadrive3/pure_data/masks/4415858,4415858,0,804,/datadrive3/pure_data/boxs/4415858
"A rock climber, wearing a green hat and safety gear, is scaling a mossy rock face, using footholds and handholds to ascend.",/datadrive3/pure_data/videos/4446278.mp4,72,1280,720,/datadrive3/pure_data/masks/4446278,4446278,0,71,/datadrive3/pure_data/boxs/4446278
 video of anonymous person making clay pot,/datadrive3/pure_data/videos/4814034.mp4,585,1920,1080,/datadrive3/pure_data/masks/4814034,4814034,0,584,/datadrive3/pure_data/boxs/4814034
 an angry man pointing his finger,/datadrive3/pure_data/videos/4586959.mp4,513,1920,1080,/datadrive3/pure_data/masks/4586959,4586959,0,512,/datadrive3/pure_data/boxs/4586959
 man carrying a box downstairs,/datadrive3/pure_data/videos/4277737.mp4,321,1920,1080,/datadrive3/pure_data/masks/4277737,4277737,0,320,/datadrive3/pure_data/boxs/4277737
 woman holding a gun for photoshoot,/datadrive3/pure_data/videos/4175396.mp4,78,1920,1080,/datadrive3/pure_data/masks/4175396,4175396,0,77,/datadrive3/pure_data/boxs/4175396
"A person in a black top and blue jeans is caught mid-turn against a rose-colored backdrop, their white shirt slipping off one shoulder.",/datadrive3/pure_data/videos/4723022.mp4,410,606,1080,/datadrive3/pure_data/masks/4723022,4723022,0,409,/datadrive3/pure_data/boxs/4723022
 sprinkling powder sugar over plated pancakes with fresh fruits toppings,/datadrive3/pure_data/videos/4762260.mp4,230,1920,1080,/datadrive3/pure_data/masks/4762260,4762260,0,229,/datadrive3/pure_data/boxs/4762260
 evening mango beauty in nature beauty of nature,/datadrive3/pure_data/videos/4170776.mp4,240,1920,1080,/datadrive3/pure_data/masks/4170776,4170776,0,239,/datadrive3/pure_data/boxs/4170776
"A person crouches under a wooden chair in a room, with sunlight filtering in, subtly illuminating the casual attire and creating a warm but obscure ambiance.",/datadrive3/pure_data/videos/5009003.mp4,337,606,1080,/datadrive3/pure_data/masks/5009003,5009003,0,336,/datadrive3/pure_data/boxs/5009003
 girl kissing her dad,/datadrive3/pure_data/videos/4820339.mp4,263,1920,1080,/datadrive3/pure_data/masks/4820339,4820339,0,262,/datadrive3/pure_data/boxs/4820339
"A person embraces someone lovingly, reflected in a circular mirror against a green wall, highlighting a moment of affection.",/datadrive3/pure_data/videos/4791199.mp4,715,1920,1080,/datadrive3/pure_data/masks/4791199,4791199,0,714,/datadrive3/pure_data/boxs/4791199
 a man using his card and am ipad for an online transcation,/datadrive3/pure_data/videos/4873123.mp4,363,1920,1080,/datadrive3/pure_data/masks/4873123,4873123,0,362,/datadrive3/pure_data/boxs/4873123
 girl eating cute young,/datadrive3/pure_data/videos/4711931.mp4,463,1920,1012,/datadrive3/pure_data/masks/4711931,4711931,0,462,/datadrive3/pure_data/boxs/4711931
 a woman applying makeup,/datadrive3/pure_data/videos/4912522.mp4,343,1920,1080,/datadrive3/pure_data/masks/4912522,4912522,0,342,/datadrive3/pure_data/boxs/4912522
A close-up shot of a PlayStation console with memory card slots and a power button on the top.,/datadrive3/pure_data/videos/4132993.mp4,237,1280,720,/datadrive3/pure_data/masks/4132993,4132993,0,236,/datadrive3/pure_data/boxs/4132993
 father and daughter eating a breakfast,/datadrive3/pure_data/videos/4822534.mp4,368,1920,1080,/datadrive3/pure_data/masks/4822534,4822534,0,367,/datadrive3/pure_data/boxs/4822534
 antelope in desert wildlife,/datadrive3/pure_data/videos/4743987.mp4,585,1920,1080,/datadrive3/pure_data/masks/4743987,4743987,0,584,/datadrive3/pure_data/boxs/4743987
 a woman walking in the forest,/datadrive3/pure_data/videos/5016641.mp4,303,1920,1080,/datadrive3/pure_data/masks/5016641,5016641,0,302,/datadrive3/pure_data/boxs/5016641
 a passenger holding on to a grab bar,/datadrive3/pure_data/videos/4459259.mp4,270,1920,1080,/datadrive3/pure_data/masks/4459259,4459259,0,269,/datadrive3/pure_data/boxs/4459259
 close up of a person streching a dough,/datadrive3/pure_data/videos/4926416.mp4,154,1920,1012,/datadrive3/pure_data/masks/4926416,4926416,0,153,/datadrive3/pure_data/boxs/4926416
 woman drinking a glass of lemonade,/datadrive3/pure_data/videos/4748912.mp4,218,1920,1080,/datadrive3/pure_data/masks/4748912,4748912,0,217,/datadrive3/pure_data/boxs/4748912
"A person stands on a sailboat holding a tiller extension, surrounded by nautical ropes, against a backdrop of a cloudy sky and distant buildings.",/datadrive3/pure_data/videos/4935619.mp4,75,568,1080,/datadrive3/pure_data/masks/4935619,4935619,0,74,/datadrive3/pure_data/boxs/4935619
A close-up view of a boat's winch and ropes with a blurred background of a waterfront building and dark clouds above.,/datadrive3/pure_data/videos/4935622.mp4,162,568,1080,/datadrive3/pure_data/masks/4935622,4935622,0,161,/datadrive3/pure_data/boxs/4935622
"A person with a watch and a bracelet is swimming underwater, exploring an area of sea grass.",/datadrive3/pure_data/videos/4612165.mp4,1415,1920,1080,/datadrive3/pure_data/masks/4612165,4612165,0,1414,/datadrive3/pure_data/boxs/4612165
